trial	prizeDoor	firstChoice	selectedWinner	revealedDoor	switchChoice	action	finalChoice	winner	outcome
434	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
435	1	2	FALSE	3	TRUE	switched	1	TRUE	won
436	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
437	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
438	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
439	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
440	2	1	FALSE	3	TRUE	switched	2	TRUE	won
441	1	2	FALSE	3	TRUE	switched	1	TRUE	won
442	2	3	FALSE	1	TRUE	switched	2	TRUE	won
443	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
444	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
445	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
446	2	1	FALSE	3	TRUE	switched	2	TRUE	won
447	2	3	FALSE	1	TRUE	switched	2	TRUE	won
448	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
449	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
450	2	3	FALSE	1	TRUE	switched	2	TRUE	won
451	1	3	FALSE	2	TRUE	switched	1	TRUE	won
452	2	3	FALSE	1	TRUE	switched	2	TRUE	won
453	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
454	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
455	3	1	FALSE	2	TRUE	switched	3	TRUE	won
456	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
457	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
458	2	1	FALSE	3	TRUE	switched	2	TRUE	won
459	2	3	FALSE	1	TRUE	switched	2	TRUE	won
460	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
461	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
462	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
463	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
464	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
465	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
466	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
467	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
468	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
469	3	1	FALSE	2	TRUE	switched	3	TRUE	won
470	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
471	2	3	FALSE	1	TRUE	switched	2	TRUE	won
472	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
473	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
474	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
475	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
476	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
477	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
478	2	1	FALSE	3	TRUE	switched	2	TRUE	won
479	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
480	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
481	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
482	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
483	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
484	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
485	2	3	FALSE	1	TRUE	switched	2	TRUE	won
486	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
487	3	2	FALSE	1	TRUE	switched	3	TRUE	won
488	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
489	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
490	1	3	FALSE	2	TRUE	switched	1	TRUE	won
491	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
492	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
493	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
494	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
495	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
496	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
497	2	1	FALSE	3	TRUE	switched	2	TRUE	won
498	1	2	FALSE	3	TRUE	switched	1	TRUE	won
499	1	2	FALSE	3	TRUE	switched	1	TRUE	won
500	3	2	FALSE	1	TRUE	switched	3	TRUE	won
501	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
502	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
503	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
504	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
505	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
506	3	2	FALSE	1	TRUE	switched	3	TRUE	won
507	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
508	2	1	FALSE	3	TRUE	switched	2	TRUE	won
509	2	1	FALSE	3	TRUE	switched	2	TRUE	won
510	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
511	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
512	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
513	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
514	3	2	FALSE	1	TRUE	switched	3	TRUE	won
515	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
516	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
517	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
518	2	3	FALSE	1	TRUE	switched	2	TRUE	won
519	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
520	1	3	FALSE	2	TRUE	switched	1	TRUE	won
521	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
522	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
523	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
524	3	2	FALSE	1	TRUE	switched	3	TRUE	won
525	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
526	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
527	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
528	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
529	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
530	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
531	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
532	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
533	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
534	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
535	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
536	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
537	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
538	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
539	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
540	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
541	2	1	FALSE	3	TRUE	switched	2	TRUE	won
542	3	1	FALSE	2	TRUE	switched	3	TRUE	won
543	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
544	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
545	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
546	3	1	FALSE	2	TRUE	switched	3	TRUE	won
547	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
548	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
549	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
550	3	1	FALSE	2	TRUE	switched	3	TRUE	won
551	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
552	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
553	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
554	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
555	1	2	FALSE	3	TRUE	switched	1	TRUE	won
556	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
557	3	1	FALSE	2	TRUE	switched	3	TRUE	won
558	1	3	FALSE	2	TRUE	switched	1	TRUE	won
559	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
560	3	2	FALSE	1	TRUE	switched	3	TRUE	won
561	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
562	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
563	2	1	FALSE	3	TRUE	switched	2	TRUE	won
564	1	3	FALSE	2	TRUE	switched	1	TRUE	won
565	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
566	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
567	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
568	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
569	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
570	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
571	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
572	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
573	3	1	FALSE	2	TRUE	switched	3	TRUE	won
574	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
575	2	3	FALSE	1	TRUE	switched	2	TRUE	won
576	2	1	FALSE	3	TRUE	switched	2	TRUE	won
577	1	2	FALSE	3	TRUE	switched	1	TRUE	won
578	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
579	2	3	FALSE	1	TRUE	switched	2	TRUE	won
580	3	2	FALSE	1	TRUE	switched	3	TRUE	won
581	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
582	3	1	FALSE	2	TRUE	switched	3	TRUE	won
583	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
584	2	3	FALSE	1	TRUE	switched	2	TRUE	won
585	2	1	FALSE	3	TRUE	switched	2	TRUE	won
586	3	1	FALSE	2	TRUE	switched	3	TRUE	won
587	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
588	2	3	FALSE	1	TRUE	switched	2	TRUE	won
589	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
590	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
591	3	1	FALSE	2	TRUE	switched	3	TRUE	won
592	1	3	FALSE	2	TRUE	switched	1	TRUE	won
593	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
594	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
595	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
596	3	2	FALSE	1	TRUE	switched	3	TRUE	won
597	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
598	2	3	FALSE	1	TRUE	switched	2	TRUE	won
599	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
600	1	2	FALSE	3	TRUE	switched	1	TRUE	won
601	2	1	FALSE	3	TRUE	switched	2	TRUE	won
602	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
603	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
604	2	1	FALSE	3	TRUE	switched	2	TRUE	won
605	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
606	3	1	FALSE	2	TRUE	switched	3	TRUE	won
607	2	1	FALSE	3	TRUE	switched	2	TRUE	won
608	1	3	FALSE	2	TRUE	switched	1	TRUE	won
609	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
610	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
611	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
612	1	2	FALSE	3	TRUE	switched	1	TRUE	won
613	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
614	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
615	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
616	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
617	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
618	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
619	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
620	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
621	1	2	FALSE	3	TRUE	switched	1	TRUE	won
622	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
623	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
624	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
625	3	2	FALSE	1	TRUE	switched	3	TRUE	won
626	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
627	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
628	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
629	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
630	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
631	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
632	2	3	FALSE	1	TRUE	switched	2	TRUE	won
633	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
634	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
635	2	1	FALSE	3	TRUE	switched	2	TRUE	won
636	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
637	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
638	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
639	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
640	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
641	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
642	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
643	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
644	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
645	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
646	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
647	1	3	FALSE	2	TRUE	switched	1	TRUE	won
648	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
649	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
650	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
651	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
652	2	3	FALSE	1	TRUE	switched	2	TRUE	won
653	2	3	FALSE	1	TRUE	switched	2	TRUE	won
654	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
655	2	1	FALSE	3	TRUE	switched	2	TRUE	won
656	2	1	FALSE	3	TRUE	switched	2	TRUE	won
657	1	2	FALSE	3	TRUE	switched	1	TRUE	won
658	1	3	FALSE	2	TRUE	switched	1	TRUE	won
659	2	3	FALSE	1	TRUE	switched	2	TRUE	won
660	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
661	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
662	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
663	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
664	1	3	FALSE	2	TRUE	switched	1	TRUE	won
665	3	2	FALSE	1	TRUE	switched	3	TRUE	won
666	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
667	3	2	FALSE	1	TRUE	switched	3	TRUE	won
668	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
669	2	1	FALSE	3	TRUE	switched	2	TRUE	won
670	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
671	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
672	3	2	FALSE	1	TRUE	switched	3	TRUE	won
673	1	3	FALSE	2	TRUE	switched	1	TRUE	won
674	3	1	FALSE	2	TRUE	switched	3	TRUE	won
675	3	2	FALSE	1	TRUE	switched	3	TRUE	won
676	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
677	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
678	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
679	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
680	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
681	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
682	3	2	FALSE	1	TRUE	switched	3	TRUE	won
683	1	2	FALSE	3	TRUE	switched	1	TRUE	won
684	2	1	FALSE	3	TRUE	switched	2	TRUE	won
685	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
686	2	1	FALSE	3	TRUE	switched	2	TRUE	won
687	1	2	FALSE	3	TRUE	switched	1	TRUE	won
688	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
689	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
690	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
691	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
692	3	1	FALSE	2	TRUE	switched	3	TRUE	won
693	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
694	2	3	FALSE	1	TRUE	switched	2	TRUE	won
695	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
696	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
697	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
698	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
699	2	1	FALSE	3	TRUE	switched	2	TRUE	won
700	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
701	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
702	1	2	FALSE	3	TRUE	switched	1	TRUE	won
703	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
704	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
705	2	1	FALSE	3	TRUE	switched	2	TRUE	won
706	1	2	FALSE	3	TRUE	switched	1	TRUE	won
707	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
708	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
709	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
710	1	2	FALSE	3	TRUE	switched	1	TRUE	won
711	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
712	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
713	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
714	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
715	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
716	3	2	FALSE	1	TRUE	switched	3	TRUE	won
717	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
718	2	3	FALSE	1	TRUE	switched	2	TRUE	won
719	2	1	FALSE	3	TRUE	switched	2	TRUE	won
720	2	3	FALSE	1	TRUE	switched	2	TRUE	won
721	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
722	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
723	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
724	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
725	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
726	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
727	3	2	FALSE	1	TRUE	switched	3	TRUE	won
728	1	2	FALSE	3	TRUE	switched	1	TRUE	won
729	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
730	3	2	FALSE	1	TRUE	switched	3	TRUE	won
731	1	2	FALSE	3	TRUE	switched	1	TRUE	won
732	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
733	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
734	1	3	FALSE	2	TRUE	switched	1	TRUE	won
735	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
736	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
737	2	1	FALSE	3	TRUE	switched	2	TRUE	won
738	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
739	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
740	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
741	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
742	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
743	3	2	FALSE	1	TRUE	switched	3	TRUE	won
744	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
745	1	3	FALSE	2	TRUE	switched	1	TRUE	won
746	3	2	FALSE	1	TRUE	switched	3	TRUE	won
747	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
748	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
749	1	3	FALSE	2	TRUE	switched	1	TRUE	won
750	3	1	FALSE	2	TRUE	switched	3	TRUE	won
751	2	3	FALSE	1	TRUE	switched	2	TRUE	won
752	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
753	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
754	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
755	3	2	FALSE	1	TRUE	switched	3	TRUE	won
756	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
757	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
758	3	1	FALSE	2	TRUE	switched	3	TRUE	won
759	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
760	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
761	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
762	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
763	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
764	2	3	FALSE	1	TRUE	switched	2	TRUE	won
765	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
766	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
767	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
768	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
769	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
770	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
771	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
772	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
773	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
774	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
775	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
776	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
777	1	2	FALSE	3	TRUE	switched	1	TRUE	won
778	1	2	FALSE	3	TRUE	switched	1	TRUE	won
779	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
780	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
781	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
782	2	1	FALSE	3	TRUE	switched	2	TRUE	won
783	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
784	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
785	2	3	FALSE	1	TRUE	switched	2	TRUE	won
786	1	2	FALSE	3	TRUE	switched	1	TRUE	won
787	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
788	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
789	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
790	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
791	1	2	FALSE	3	TRUE	switched	1	TRUE	won
792	2	1	FALSE	3	TRUE	switched	2	TRUE	won
793	1	2	FALSE	3	TRUE	switched	1	TRUE	won
794	3	1	FALSE	2	TRUE	switched	3	TRUE	won
795	1	3	FALSE	2	TRUE	switched	1	TRUE	won
796	1	2	FALSE	3	TRUE	switched	1	TRUE	won
797	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
798	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
799	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
800	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
801	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
802	3	2	FALSE	1	TRUE	switched	3	TRUE	won
803	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
804	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
805	3	2	FALSE	1	TRUE	switched	3	TRUE	won
806	3	2	FALSE	1	TRUE	switched	3	TRUE	won
807	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
808	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
809	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
810	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
811	1	2	FALSE	3	TRUE	switched	1	TRUE	won
812	3	1	FALSE	2	TRUE	switched	3	TRUE	won
813	1	2	FALSE	3	TRUE	switched	1	TRUE	won
814	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
815	2	1	FALSE	3	TRUE	switched	2	TRUE	won
816	1	2	FALSE	3	TRUE	switched	1	TRUE	won
817	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
818	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
819	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
820	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
821	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
822	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
823	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
824	1	3	FALSE	2	TRUE	switched	1	TRUE	won
825	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
826	2	3	FALSE	1	TRUE	switched	2	TRUE	won
827	3	2	FALSE	1	TRUE	switched	3	TRUE	won
828	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
829	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
830	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
831	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
832	1	3	FALSE	2	TRUE	switched	1	TRUE	won
833	1	3	FALSE	2	TRUE	switched	1	TRUE	won
834	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
835	3	1	FALSE	2	TRUE	switched	3	TRUE	won
836	3	2	FALSE	1	TRUE	switched	3	TRUE	won
837	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
838	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
839	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
840	3	2	FALSE	1	TRUE	switched	3	TRUE	won
841	3	1	FALSE	2	TRUE	switched	3	TRUE	won
842	3	2	FALSE	1	TRUE	switched	3	TRUE	won
843	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
844	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
845	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
846	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
847	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
848	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
849	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
850	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
851	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
852	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
853	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
854	2	3	FALSE	1	TRUE	switched	2	TRUE	won
855	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
856	1	2	FALSE	3	TRUE	switched	1	TRUE	won
857	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
858	3	1	FALSE	2	TRUE	switched	3	TRUE	won
859	3	2	FALSE	1	TRUE	switched	3	TRUE	won
860	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
861	1	2	FALSE	3	TRUE	switched	1	TRUE	won
862	3	1	FALSE	2	TRUE	switched	3	TRUE	won
863	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
864	1	3	FALSE	2	TRUE	switched	1	TRUE	won
865	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
866	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
867	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
868	3	1	FALSE	2	TRUE	switched	3	TRUE	won
869	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
870	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
871	1	3	FALSE	2	TRUE	switched	1	TRUE	won
872	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
873	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
874	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
875	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
876	3	1	FALSE	2	TRUE	switched	3	TRUE	won
877	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
878	3	2	FALSE	1	TRUE	switched	3	TRUE	won
879	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
880	1	2	FALSE	3	TRUE	switched	1	TRUE	won
881	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
882	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
883	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
