trial	prizeDoor	firstChoice	selectedWinner	revealedDoor	switchChoice	action	finalChoice	winner	outcome
893	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
894	2	1	FALSE	3	TRUE	switched	2	TRUE	won
895	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
896	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
897	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
898	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
899	2	3	FALSE	1	TRUE	switched	2	TRUE	won
900	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
901	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
902	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
903	1	3	FALSE	2	TRUE	switched	1	TRUE	won
904	2	3	FALSE	1	TRUE	switched	2	TRUE	won
905	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
906	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
907	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
908	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
909	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
910	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
911	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
912	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
913	3	1	FALSE	2	TRUE	switched	3	TRUE	won
914	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
915	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
916	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
917	3	1	FALSE	2	TRUE	switched	3	TRUE	won
918	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
919	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
920	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
921	1	3	FALSE	2	TRUE	switched	1	TRUE	won
922	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
923	3	2	FALSE	1	TRUE	switched	3	TRUE	won
924	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
925	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
926	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
927	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
928	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
929	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
930	2	3	FALSE	1	TRUE	switched	2	TRUE	won
931	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
932	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
933	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
934	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
935	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
936	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
937	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
938	2	3	FALSE	1	TRUE	switched	2	TRUE	won
939	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
940	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
941	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
942	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
943	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
944	3	2	FALSE	1	TRUE	switched	3	TRUE	won
945	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
946	2	3	FALSE	1	TRUE	switched	2	TRUE	won
947	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
948	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
949	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
950	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
951	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
952	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
953	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
954	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
955	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
956	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
957	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
958	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
959	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
960	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
961	2	3	FALSE	1	TRUE	switched	2	TRUE	won
962	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
963	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
964	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
965	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
966	3	2	FALSE	1	TRUE	switched	3	TRUE	won
967	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
968	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
969	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
970	3	2	FALSE	1	TRUE	switched	3	TRUE	won
971	1	3	FALSE	2	TRUE	switched	1	TRUE	won
972	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
973	1	2	FALSE	3	TRUE	switched	1	TRUE	won
974	3	2	FALSE	1	TRUE	switched	3	TRUE	won
975	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
976	2	3	FALSE	1	TRUE	switched	2	TRUE	won
977	3	1	FALSE	2	TRUE	switched	3	TRUE	won
978	3	2	FALSE	1	TRUE	switched	3	TRUE	won
979	3	1	FALSE	2	TRUE	switched	3	TRUE	won
980	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
981	3	2	FALSE	1	TRUE	switched	3	TRUE	won
982	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
983	2	1	FALSE	3	TRUE	switched	2	TRUE	won
984	1	3	FALSE	2	TRUE	switched	1	TRUE	won
985	1	2	FALSE	3	TRUE	switched	1	TRUE	won
986	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
987	1	3	FALSE	2	TRUE	switched	1	TRUE	won
988	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
989	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
990	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
991	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
992	1	2	FALSE	3	TRUE	switched	1	TRUE	won
993	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
994	2	1	FALSE	3	TRUE	switched	2	TRUE	won
995	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
996	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
997	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
998	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
999	2	1	FALSE	3	TRUE	switched	2	TRUE	won
1000	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
